img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_just-dance-kids-2_933AmericaFront.jpg,Just Dance Kids 2,X360,Misc,Ubisoft,Ubisoft,,0.41,0.29,,0.08,0.03,25-10-2011,
/games/boxart/4043184ccc.jpg,Dexter's Laboratory Deesaster Strikes,GBA,Adventure,BAM! Entertainment,Virtucraft,6.5,0.41,0.3,,0.11,0.01,26-09-2001,
/games/boxart/7261806ccc.jpg,Superman: The New Superman Adventures,N64,Action,Titus,Titus Software,,0.41,0.33,,0.07,0,31-05-1999,
/games/boxart/full_2935681AmericaFrontccc.jpg,The Terminator: Dawn of Fate,PS2,Action,Atari,Paradigm Entertainment,,0.41,0.2,,0.16,0.05,16-09-2002,
/games/boxart/full_8238237AmericaFrontccc.jpg,Mass Effect Trilogy,X360,Action,Electronic Arts,BioWare,,0.41,0.28,,0.09,0.04,06-11-2012,13-10-2018
/games/boxart/full_harry-potter-and-the-deathly-hallows-part-1_7AmericaFront.jpg,Harry Potter and the Deathly Hallows - Part 1,DS,Action,Electronic Arts,EA Bright Light,,0.41,0.19,,0.18,0.04,09-11-2010,
/games/boxart/9778305ccc.jpg,From Russia with Love,PS2,Action,Electronic Arts,EA Redwood Shores,,0.41,0.34,,0.01,0.06,01-11-2005,
/games/boxart/full_4595308AmericaFrontccc.jpg,Scooby-Doo and the Cyber Chase,GBA,Adventure,THQ,Software Creations,,0.41,0.3,,0.11,0.01,31-12-2001,
/games/boxart/full_6984009AmericaFrontccc.jpg,Marvel Super Hero Squad,DS,Adventure,THQ,Halfbrick Studios,,0.41,0.36,,0.02,0.03,20-10-2009,
/games/boxart/full_6903718AmericaFrontccc.jpg,Mortal Kombat: Deadly Alliance,GC,Action,Midway Games,Midway,8.6,0.41,0.31,,0.08,0.01,17-11-2002,
/games/boxart/653060ccc.jpg,Tomb Raider: The Last Revelation,PC,Action,Eidos Interactive,Core Design Ltd.,,0.41,0.41,,0,,31-10-1999,
/games/boxart/2610587ccc.jpg,Crash of the Titans,PS2,Action,Sierra Entertainment,Unknown,,0.41,0.34,,0.01,0.06,04-10-2007,
/games/boxart/full_7744261AmericaFrontccc.jpg,NBA Jam,PS2,Sports,Acclaim Entertainment,Acclaim Entertainment,,0.41,0.2,,0.16,0.05,23-09-2003,
/games/boxart/full_7090052AmericaFrontccc.jpg,Marvel: Ultimate Alliance 2,PS2,Role-Playing,Activision,n-Space,,0.41,0.23,,0.02,0.16,15-09-2009,
/games/boxart/full_8194774AmericaFrontccc.jpg,Sword Art Online: Hollow Realization,PS4,Role-Playing,Namco Bandai Games,Aquria,,0.41,0.18,0.12,0.06,0.05,08-11-2016,22-03-2019
/games/boxart/full_rune-factory-3-a-fantasy-harvest-moon_10AmericaFront.jpg,Rune Factory 3: A Fantasy Harvest Moon,DS,Role-Playing,Natsume,Neverland Company,8,0.41,0.26,0.1,0.03,0.02,09-11-2010,
/games/boxart/full_naughty-bear_5AmericaFront.jpg,Naughty Bear,X360,Action,505 Games,Artificial Mind and Movement,4.4,0.41,0.21,,0.15,0.04,29-06-2010,
/games/boxart/1480757ccc.jpg,Minority Report: Everybody Runs,PS2,Action,Activision,Treyarch,,0.41,0.2,,0.15,0.05,18-11-2002,
/games/boxart/full_tom-clancys-hawx-2_1AmericaFront.jpg,Tom Clancy's HAWX 2,PS3,Action,Ubisoft,Ubisoft Bucharest,,0.41,0.21,0.03,0.12,0.05,07-09-2010,
/games/boxart/3694871ccc.jpg,X-Men: The Official Game,PS2,Action,Activision,"Z-Axis, Ltd.",,0.41,0.2,,0.16,0.05,16-05-2006,
/games/boxart/full_2322544AmericaFrontccc.jpg,Sword Art Online: Lost Song,PSV,Role-Playing,Namco Bandai Games,Namco Bandai Games,,0.41,0.08,0.24,0.04,0.04,17-11-2015,
/games/boxart/full_5227347AmericaFrontccc.jpg,Cars: Mater-National Championship,PS3,Racing,THQ,Rainbow Studios,,0.41,0.37,,0.01,0.03,30-10-2007,
/games/boxart/full_4398223AmericaFrontccc.jpg,Project CARS,XOne,Racing,Bandai Namco Games,Slightly Mad Studios,,0.41,0.21,,0.16,0.04,12-05-2015,05-01-2018
/games/boxart/full_1887102AmericaFrontccc.jpg,Monster Jam: Urban Assault,Wii,Racing,Activision,Torus Games,,0.41,0.38,,0,0.03,28-10-2008,
/games/boxart/full_5283456AmericaFrontccc.png,Nintendo Labo: Toy-Con 03 Vehicle Kit,NS,Racing,Nintendo,Nintendo EPD,7,0.41,0.16,0.06,0.15,0.03,14-09-2018,19-11-2018
/games/boxart/2834327ccc.jpg,Jimmy Neutron: Boy Genius,PS2,Platform,THQ,Big Sky Software,,0.41,0.2,,0.16,0.05,26-09-2002,
/games/boxart/full_6129765AmericaFrontccc.jpg,NiGHTS: Journey of Dreams,Wii,Platform,Sega,Sonic Team,7,0.41,0.32,0.04,0.02,0.03,18-12-2007,
/games/boxart/2900788ccc.jpg,Sega Rally Championship 2,DC,Racing,Sega,Sega-AM3,8.5,0.41,,0.41,,,31-10-1999,
/games/boxart/full_8521822JapanFrontccc.jpg,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,Misc,Hudson Soft,Hudson Soft,,0.41,,0.41,,,26-11-2009,
/games/boxart/full_blazblue-continuum-shift_3AmericaFront.jpg,BlazBlue: Continuum Shift,PS3,Fighting,Aksys Games,Arc System Works,8.7,0.41,0.21,0.09,0.08,0.04,27-07-2010,
/games/boxart/full_3648950AmericaFrontccc.jpg,Knockout Kings 2001,PS,Fighting,EA Sports,EA Sports,,0.41,0.23,,0.15,0.03,30-10-2000,
/games/boxart/8541370ccc.jpg,Nicktoons: Unite!,PS2,Adventure,THQ,Blue Tongue,,0.41,0.34,,0.01,0.06,26-10-2005,
/games/boxart/full_3700341JapanFrontccc.jpg,Boku no Natsuyasumi 2: Umi no Bouken Hen,PS2,Adventure,Sony Computer Entertainment,Millennium Kitchen,,0.41,,0.41,,,11-07-2002,
/games/boxart/full_james-patterson-womens-murder-club-games-of-passion_6AmericaFront.jpg,James Patterson Women's Murder Club: Games of Passion,DS,Adventure,THQ,Griptonite Games,,0.41,0.15,,0.22,0.05,22-09-2009,
/games/boxart/full_4990316AmericaFrontccc.jpg,Katamari Forever,PS3,Puzzle,Namco Bandai,Bandai Namco Games,7.3,0.41,0.26,0.06,0.05,0.04,22-09-2009,
/games/boxart/1100674ccc.jpg,NASCAR Racing,PS,Racing,Sierra Entertainment,Papyrus,,0.41,0.23,,0.16,0.03,30-09-1996,
/games/boxart/full_4522513JapanFrontccc.jpg,Dig Dug,NES,Puzzle,Namco,Namco,,0.41,,0.41,,,04-06-1985,
/games/boxart/full_3067404AmericaFrontccc.jpg,Just Dance 2015,PS4,Music,Ubisoft,Ubisoft Paris,,0.41,0.21,,0.13,0.07,21-10-2014,03-04-2018
/games/boxart/full_5152415AmericaFrontccc.jpg,Theatrhythm Final Fantasy: Curtain Call,3DS,Music,Square Enix,Square Enix,,0.41,0.16,0.15,0.08,0.02,16-09-2014,29-01-2019
/games/boxart/full_2638101JapanFrontccc.jpg,Mario no Super Picross,SNES,Puzzle,Nintendo,Jupiter Multimedia,,0.41,,0.41,,0,14-09-1995,
/games/boxart/7307595ccc.jpg,UEFA Euro 2008 Austria-Switzerland,PS3,Sports,Electronic Arts,Unknown,,0.41,0.08,,0.27,0.06,19-05-2008,
/games/boxart/full_nba-2k11_4AmericaFront.jpg,NBA 2K11,PS2,Sports,2K Sports,Visual Concepts,,0.41,0.34,,0.01,0.06,05-10-2010,
/games/boxart/full_8943506JapanFrontccc.jpg,'98 Koshien,PS,Sports,Magical Company,Magical Company,,0.41,0.15,0.12,0.1,0.03,18-06-1998,
/games/boxart/full_9124981AmericaFrontccc.jpg,"Ed, Edd n Eddy: The Mis-Edventures",PS2,Platform,Midway Games,A2M,4.8,0.41,0.34,,0.01,0.06,03-11-2005,
/games/boxart/full_2067643AmericaFrontccc.jpg,Ogre Battle 64: Person of Lordly Caliber,N64,Role-Playing,Atlus,Quest Corporation,9.1,0.41,0.1,0.25,0.02,0.04,07-10-2000,
/games/boxart/full_4840583JapanFrontccc.jpg,Rogue Galaxy: Director's Cut,PS2,Role-Playing,Sony Computer Entertainment,Level 5,,0.41,0.2,,0.16,0.05,21-03-2007,
/games/boxart/full_green-day-rock-band_1AmericaFront.jpg,Green Day: Rock Band,PS3,Misc,MTV Games,Harmonix Music Systems,7.8,0.41,0.19,,0.15,0.07,08-06-2010,
/games/boxart/full_314946AmericaFrontccc.jpg,Jampack Volume 10,PS2,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,0.41,0.2,,0.16,0.05,27-04-2004,15-10-2018
/games/boxart/full_wheel-of-fortune-2nd-edition_9AmericaFront.jpg,Wheel of Fortune: 2nd Edition,PS,Misc,Hasbro Interactive,Artech Studios,,0.41,0.23,,0.16,0.03,18-10-2000,
/games/boxart/full_9514584AmericaFrontccc.jpg,Command & Conquer: Red Alert,PS,Strategy,Westwood Studios,Westwood Studios,7.8,0.41,0.23,,0.16,0.03,31-10-1997,
/games/boxart/2801095ccc.jpg,NFL GameDay 2004,PS2,Sports,Sony Computer Entertainment,989 Sports,,0.41,0.2,,0.16,0.05,27-08-2003,
/games/boxart/full_pro-evolution-soccer-2011_8AmericaFront.jpg,Pro Evolution Soccer 2011,PS2,Sports,Konami,Konami,,0.41,0.04,0.05,0.21,0.11,02-11-2010,
/games/boxart/full_football-manager-handheld-2011_10PALFront.jpg,Football Manager Handheld 2011,PSP,Sports,Sega,Sports Interactive,,0.41,,,0.28,0.14,26-11-2010,
/games/boxart/full_3939910AmericaFrontccc.jpg,E0: Enemy Zero,SAT,Adventure,Sega,Warp,,0.41,,0.41,,0,31-10-1997,
/games/boxart/full_480792AmericaFrontccc.jpg,JumpStart: Escape from Adventure Island,Wii,Adventure,Knowledge Adventure,Knowledge Adventure Inc.,,0.41,0.38,,,0.03,17-11-2009,
/games/boxart/1531015ccc.jpg,300: March to Glory,PSP,Action,Warner Bros. Interactive,Collision Studios,4.9,0.41,0.27,,0.08,0.07,27-02-2007,
/games/boxart/full_spongebob-squigglepants_995AmericaFront.jpg,SpongeBob SquigglePants,Wii,Misc,THQ,WayForward Technologies,5.4,0.41,0.35,,0.03,0.03,12-04-2011,
/games/boxart/full_6172496AmericaFrontccc.jpg,Band Hero,PS2,Misc,Activision,Vicarious Visions,6,0.41,0.15,,0.06,0.2,03-11-2009,
/games/boxart/full_8264620PALFrontccc.jpg,Buzz! Junior: Jungle Party,PS2,Misc,Sony Computer Entertainment,Cohort Studios,,0.41,0.2,,0.16,0.05,02-10-2007,
/games/boxart/full_305959AmericaFrontccc.jpg,LEGO Harry Potter: Years 5-7,3DS,Action-Adventure,Warner Bros. Interactive,TT Fusion,,0.41,0.18,,0.19,0.03,11-11-2011,17-01-2018
/games/boxart/full_6293999AmericaFrontccc.jpg,LEGO The Lord of the Rings,3DS,Action-Adventure,Warner Bros. Interactive Entertainment,TT Fusion,,0.41,0.21,,0.17,0.03,30-10-2012,17-01-2018
/games/boxart/6473875ccc.jpg,Disney's Tarzan Untamed,PS2,Platform,Ubisoft,Ubisoft Montreal,,0.41,0.2,,0.16,0.05,14-11-2001,
/games/boxart/full_2557199AmericaFrontccc.jpg,Transformers: Revenge of the Fallen,PSP,Action,Activision,Savage Entertainment,3.8,0.41,0.17,,0.15,0.08,23-06-2009,
/games/boxart/full_6434744AmericaFrontccc.jpg,Call of Duty: Modern Warfare: Mobilized,DS,Shooter,Activision,n-Space,7.6,0.41,0.36,,0.02,0.03,10-11-2009,
/games/boxart/5178700ccc.jpg,Quake II,PS,Shooter,Activision,HammerHead Ltd.,,0.41,0.23,,0.16,0.03,05-10-1999,
/games/boxart/full_fantastic-pets_368AmericaFront.jpg,Fantastic Pets,X360,Simulation,THQ,Blitz Game Studios,,0.41,0.3,,0.08,0.04,12-04-2011,
/games/boxart/1475274ccc.jpg,NFL Quarterback Club 2000,N64,Sports,Acclaim Entertainment,Iguana Entertainment,,0.4,0.37,,0.03,0,31-08-1999,
/games/boxart/full_9500593AmericaFrontccc.jpg,Sid Meier's Civilization: Beyond Earth,PC,Simulation,2K Games,Firaxis Games,,0.4,0.14,,0.23,0.03,24-10-2014,16-10-2018
/games/boxart/full_3327077AmericaFrontccc.jpg,Spore Hero,Wii,Simulation,Electronic Arts,Maxis,5.8,0.4,0.35,,0.02,0.03,06-10-2009,
/games/boxart/9552455ccc.jpg,Atari Anthology,PS2,Misc,Atari,Digital Eclipse,,0.4,0.33,,0.01,0.05,22-11-2004,
/games/boxart/5958443ccc.jpg,MX vs. ATV Unleashed,XB,Racing,THQ,Rainbow Studios,,0.4,0.32,,0.07,0.01,24-03-2005,
/games/boxart/full_2915488AmericaFrontccc.jpg,Farming Simulator 2015,X360,Simulation,Focus Home Interactive,Giants Software,,0.4,0.24,,0.12,0.04,19-05-2015,11-04-2018
/games/boxart/full_6710705AmericaFrontccc.jpg,The Urbz: Sims in the City,GC,Simulation,Electronic Arts,Maxis,7.6,0.4,0.24,,0.14,0.02,09-11-2004,
/games/boxart/full_armored-core-v_69AmericaFront.jpg,Armored Core V,PS3,Simulation,Namco Bandai,From Software,,0.4,0.09,0.24,0.04,0.02,20-03-2012,
/games/boxart/full_7190055AmericaFrontccc.jpg,Harvest Moon: Save the Homeland,PS2,Simulation,Natsume,Victor Interactive Software,7.8,0.4,0.19,,0.15,0.05,22-11-2001,
/games/boxart/6407824ccc.jpg,NFL GameDay 2003,PS2,Sports,Sony Computer Entertainment,989 Sports,,0.4,0.2,,0.15,0.05,12-08-2002,
/games/boxart/full_6859966AmericaFrontccc.jpg,NCAA GameBreaker 2000,PS,Sports,989 Studios,Red Zone Entertainment,,0.4,0.22,,0.15,0.03,31-07-1999,
/games/boxart/full_7615697JapanFrontccc.jpg,Boku no Natsuyasumi,PS,Adventure,Sony Computer Entertainment,Millennium Kitchen,,0.4,,0.37,,0.03,22-06-2000,
/games/boxart/full_2264264AmericaFrontccc.jpg,Skylanders: SuperChargers,XOne,Action-Adventure,Activision,Vicarious Visions,,0.4,0.31,,0.05,0.04,20-09-2015,06-04-2018
/games/boxart/6903207ccc.jpg,Tak and the Power of Juju,GC,Platform,THQ,Avalanche Software,,0.4,0.31,,0.08,0.01,15-10-2003,
/games/boxart/full_9076699AmericaFrontccc.jpg,Disney Sing It,PS3,Misc,Disney Interactive Studios,Zoe Mode,,0.4,0.29,,0.06,0.04,21-10-2008,
/games/boxart/full_1518740AmericaFrontccc.jpg,The Legend of Spyro: Dawn of the Dragon,PS2,Platform,Sierra Entertainment,Etranges Libellules,,0.4,0.12,,0.01,0.27,21-10-2008,
/games/boxart/full_4827839AmericaFrontccc.jpg,Bugs Bunny: Lost in Time,PS,Platform,Infogrames,Behaviour Interactive Inc.,7,0.4,0.22,,0.15,0.03,31-05-1999,
/games/boxart/5991528ccc.jpg,Castlevania: Portrait of Ruin,DS,Platform,Konami,Konami,8.5,0.4,0.31,0.04,0.02,0.03,05-12-2006,
/games/boxart/684922ccc.jpg,I-Ninja,PS2,Platform,Namco,Argonaut Games,7.2,0.4,0.19,,0.15,0.05,18-11-2003,
/games/boxart/full_9381630JapanFrontccc.jpg,SD Gundam G Generation Seed,PS2,Strategy,Bandai,Bandai,,0.4,,0.4,,,19-02-2004,
/games/boxart/2185183ccc.jpg,Command & Conquer,PS,Strategy,Westwood Studios,Westwood Studios,8.4,0.4,0.22,,0.15,0.03,28-02-1997,
/games/boxart/default.jpg,Transformers: Fall of Cybertron,PS3,Action,Activision,High Moon Studios,,0.4,0.19,,0.15,0.06,21-08-2012,
/games/boxart/6578805ccc.jpg,Rocket Power: Dream Scheme,GBA,Action,THQ,Helixe,,0.4,0.29,,0.11,0.01,03-11-2001,
/games/boxart/full_4379754JapanFrontccc.jpg,Fushigi no Dungeon 2: Fuurai no Shiren,SNES,Role-Playing,ChunSoft,ChunSoft,,0.4,,0.4,,0,01-12-1995,
/games/boxart/full_7141238AmericaFrontccc.jpg,Star Wars The Clone Wars: Republic Heroes,DS,Action,LucasArts,Krome Studios,5.9,0.4,0.22,,0.14,0.04,06-10-2009,
/games/boxart/full_no-more-heroes-2-desperate-struggle_6AmericaFront.jpg,No More Heroes 2: Desperate Struggle,Wii,Action,Ubisoft,Grasshopper Manufacture,8.5,0.4,0.2,0.04,0.11,0.03,26-01-2010,
/games/boxart/full_972265AmericaFrontccc.jpg,WipeOut 3 The Game,Wii,Party,Activision,Behaviour Interactive,,0.4,0.36,,,0.04,25-09-2012,16-03-2018
/games/boxart/full_399750PALFrontccc.jpg,Pet in TV,PS,Strategy,Sony Computer Entertainment,SCE,,0.4,,0.38,,0.03,01-08-1998,16-09-2018
/games/boxart/full_2574011AmericaFrontccc.jpg,Battalion Wars,GC,Strategy,Nintendo,Kuju Entertainment,,0.4,0.25,0.07,0.07,0.01,19-09-2005,
/games/boxart/3950505ccc.jpg,NBA Live 2002,XB,Sports,EA Sports,EA Canada,,0.4,0.35,,0.03,0.02,18-11-2001,
/games/boxart/full_4149192AmericaFrontccc.jpg,Cabela's Big Game Hunter 2010,PS3,Sports,Activision,Cauldron,,0.4,0.37,,,0.03,29-09-2009,
/games/boxart/7126229ccc.jpg,Marvel: Ultimate Alliance,Wii,Role-Playing,Activision,Vicarious Visions,6.9,0.4,0.36,,0.01,0.03,14-11-2006,
/games/boxart/full_3860031JapanFrontccc.jpg,Mother 3,GBA,Role-Playing,Nintendo,Brownie Brown / HAL Laboratory / Nintendo SPD Production Group No. 3,,0.4,,0.39,,0.01,20-04-2006,
/games/boxart/full_7252817AmericaFrontccc.jpg,James Cameron's Avatar: The Game,DS,Action,Ubisoft,Ubisoft Montreal,6.4,0.4,0.18,,0.18,0.04,01-12-2009,
/games/boxart/6639164ccc.jpg,Sega Superstars Tennis,PS3,Sports,Sega,Sumo Digital,6.8,0.4,0.13,,0.2,0.07,18-03-2008,
/games/boxart/full_2072638AmericaFrontccc.jpg,Winter Sports 2: The Next Challenge,Wii,Sports,Crave Entertainment,49Games,,0.4,0.17,,0.19,0.04,25-11-2008,
/games/boxart/6264653ccc.jpg,Dragon Warrior Monsters 2: Tara's Adventure,GB,Role-Playing,Enix,TOSE Software,,0.4,,0.4,,,15-09-2001,
/games/boxart/full_rapala-pro-bass-fishing-2010_599AmericaFront.jpg,Rapala Pro Bass Fishing 2010,X360,Sports,Activision,FUN Labs,,0.4,0.32,,0.05,0.03,28-09-2010,
/games/boxart/8301147ccc.jpg,Harry Potter: Quidditch World Cup,GC,Sports,Electronic Arts,Electronic Arts,7.2,0.4,0.31,,0.08,0.01,28-10-2003,
/games/boxart/full_2320691AmericaFrontccc.jpg,NBA ShootOut 2000,PS,Sports,989 Studios,989 Sports,,0.4,0.22,,0.15,0.03,30-11-1999,
/games/boxart/full_3938123AmericaFrontccc.jpg,The Lego Ninjago Movie Videogame,NS,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.4,0.21,,0.15,0.03,22-09-2017,29-05-2018
/games/boxart/1071188ccc.jpg,TNA iMPACT!,PS3,Fighting,Midway Games,Midway Studios Los Angeles,6.3,0.4,0.22,,0.12,0.06,09-09-2008,
/games/boxart/full_7402618AmericaFrontccc.jpg,Rocket League,NS,Sports,505 Games,Psyonix Studios,9.2,0.4,0.21,,0.16,0.03,16-01-2018,04-04-2018
/games/boxart/full_8087054AmericaFrontccc.jpg,Ghostbusters: The Video Game,DS,Action,Atari,Zen Studios Inc.,,0.4,0.24,,0.12,0.04,16-06-2009,
/games/boxart/5381321ccc.jpg,Beowulf: The Game,X360,Action,Ubisoft,Ubisoft,4.9,0.4,0.36,,0.01,0.03,13-11-2007,
/games/boxart/full_6666780JapanFrontccc.jpg,Momotaro Dentetsu 2017: Tachiagare Nippon!!,3DS,Party,Nintendo,Valhalla Game Studios,,0.4,,0.4,,,22-12-2016,29-05-2018
/games/boxart/9008686ccc.jpg,RR64: Ridge Racer 64,N64,Racing,Nintendo,Nintendo Software Technology Corporation,,0.4,0.32,,0.07,0,14-02-2000,
/games/boxart/full_5220795AmericaFrontccc.jpg,18 Wheeler: American Pro Trucker,PS2,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,6,0.4,0.2,,0.15,0.05,14-11-2001,
/games/boxart/full_1829350AmericaFrontccc.jpg,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,Action,Konami,Konami,7.5,0.4,0.27,0.09,0.01,0.03,19-05-2009,
/games/boxart/full_3857046AmericaFrontccc.jpg,Nicktoons: Freeze Frame Frenzy,GBA,Action,THQ,Altron,,0.4,0.29,,0.11,0.01,27-09-2004,
/games/boxart/1839209ccc.jpg,Transformers: The Game,PS3,Action,Activision,Traveller's Tales,,0.4,0.32,0.01,0.03,0.04,26-06-2007,
/games/boxart/6116554ccc.jpg,Wall-E,PS3,Platform,THQ,Heavy Iron Studios,,0.4,0.12,,0.21,0.08,24-06-2008,
/games/boxart/full_8361278AmericaFrontccc.jpg,Warriors Orochi 2 (JP sales),PS2,Action,KOEI,Omega Force,,0.4,,0.4,,,23-09-2008,
/games/boxart/8652460ccc.jpg,The Incredibles: Rise of the Underminer,GBA,Action,THQ,Helixe,,0.4,0.29,,0.11,0.01,01-11-2005,
/games/boxart/6444207ccc.jpg,Power Rangers: Dino Thunder,GC,Action,THQ,Pacific Coast Power & Light,5.3,0.4,0.31,,0.08,0.01,14-09-2004,
/games/boxart/62707ccc.jpg,Gauntlet: Seven Sorrows,PS2,Role-Playing,Midway Games,Midway Studios San Diego,,0.4,0.2,,0.15,0.05,12-12-2005,
/games/boxart/full_9701077AmericaFrontccc.jpg,Samurai Shodown,SNES,Fighting,Takara,Takara,,0.4,,0.4,,0,01-11-1994,
/games/boxart/407638ccc.jpg,Fighting Vipers,SAT,Fighting,Sega,Sega-AM2,8,0.4,,0.4,,0,30-11-1996,
/games/boxart/full_7288046AmericaFrontccc.jpg,Spider-Man: Web of Shadows,X360,Action,Activision,Shaba Games / Treyarch,6.6,0.4,0.36,,0.02,0.03,21-10-2008,
/games/boxart/full_5374143AmericaFrontccc.jpg,The Darkness II,X360,Shooter,2K Games,Digital Extremes,,0.4,0.25,,0.11,0.03,07-02-2012,
/games/boxart/full_9125501AmericaFrontccc.jpg,Star Wars: Clone Wars,GC,Shooter,LucasArts,Pandemic Studios,7.3,0.4,0.31,,0.08,0.01,28-10-2002,
/games/boxart/full_3616188AmericaFrontccc.jpg,Destiny: The Taken King,X360,Shooter,Activision,Bungie,,0.4,0.28,,0.08,0.04,15-09-2015,20-04-2018
/games/boxart/full_2091806AmericaFrontccc.jpg,You Don't Know Jack,PS,Misc,Sierra Entertainment,"Starsphere Interactive, Inc.",8.5,0.4,0.22,,0.15,0.03,20-09-1999,
/games/boxart/3937791ccc.jpg,Pengo,2600,Action,Atari,Atari,,0.4,0.38,,0.02,0,01-01-1984,
/games/boxart/6879397ccc.jpg,Naruto: Path of the Ninja,DS,Role-Playing,D3 Publisher,TOSE,,0.4,0.37,,,0.03,23-10-2007,
/games/boxart/full_8805579AmericaFrontccc.jpg,Monster Trucks Mayhem,Wii,Racing,Zoo Games,Team6 Game Studios,,0.4,0.38,,,0.02,15-09-2009,
/games/boxart/default.jpg,Medarot: Kabuto / Kuwagata Version,GB,Role-Playing,Imagineer,Natsume,,0.4,,0.4,,0,28-11-1997,
/games/boxart/full_2394423AmericaFrontccc.jpg,Mouse Trap,2600,Action,Coleco,Coleco,,0.4,0.38,,0.02,0,01-01-1982,
/games/boxart/full_8693129AmericaFrontccc.jpg,My Virtual Tutor: Reading Adventure First to Second Grade,DS,Misc,Mentor Interactive,1st Playable Productions,,0.4,0.37,,,0.03,11-09-2009,
/games/boxart/2185561ccc.jpg,Hot Wheels: Beat That!,PS2,Racing,Activision,Eutechnyx,,0.4,0.2,,0.15,0.05,25-09-2007,
/games/boxart/1855481ccc.jpg,Rampage: Total Destruction,GC,Action,Midway Games,"Pipeworks Software, Inc.",,0.4,0.31,,0.08,0.01,24-04-2006,
/games/boxart/full_road-rash-jailbreak_4AmericaFront.jpg,Road Rash: Jailbreak,PS,Racing,Electronic Arts,Electronic Arts,,0.4,0.22,,0.15,0.03,31-12-1999,
/games/boxart/full_5067693PALFrontccc.jpg,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,Misc,Sony Computer Entertainment,Various,,0.4,0.23,,0.15,0.03,28-10-2003,
/games/boxart/full_4803965AmericaFrontccc.jpg,Disney Sing It! High School Musical 3: Senior Year,PS3,Misc,Disney Interactive Studios,Zoe Mode,,0.4,0.08,,0.26,0.06,17-02-2009,
/games/boxart/full_9809091AmericaFrontccc.jpg,Six Flags Fun Park,Wii,Misc,Ubisoft,7 Studios,,0.4,0.27,,0.09,0.04,03-03-2009,
/games/boxart/full_3465219JapanFrontccc.jpg,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,Misc,Namco Bandai,Bandai Namco Games,,0.4,,0.4,,,19-11-2009,
/games/boxart/full_4437581AmericaFrontccc.jpg,Speed Racer: The Videogame,Wii,Racing,Warner Bros. Interactive,Sidhe Interactive,,0.4,0.35,,0.02,0.03,06-05-2008,
/games/boxart/full_8744895AmericaFrontccc.jpg,Suzuki TT Superbikes,PS2,Racing,Valcon Games,Jester Interactive,,0.4,0.33,,0.01,0.05,04-08-2005,
/games/boxart/172547ccc.jpg,Congo Bongo,2600,Action,Sega,Sega,,0.4,0.37,,0.02,0,01-01-1983,
/games/boxart/full_4583329AmericaFrontccc.jpg,Moshi Monsters: Moshlings Theme Park,DS,Simulation,Activision,"Black Lantern Studios, Inc.",,0.4,0.03,,0.35,0.03,30-10-2012,16-10-2018
/games/boxart/full_839142AmericaFrontccc.jpg,Style Lab: Makeover,DS,Simulation,Ubisoft,Jet Black Games,,0.4,0.34,,0.04,0.03,10-11-2009,
/games/boxart/8331274ccc.jpg,Littlest Pet Shop,Wii,Simulation,Electronic Arts,EA Salt Lake,,0.4,0.33,,0.04,0.03,14-10-2008,
/games/boxart/5355763ccc.jpg,Mortal Kombat Mythologies: Sub-Zero,N64,Fighting,Midway Games,Avalanche Software,,0.4,0.32,,0.07,0,08-12-1997,
/games/boxart/5747678ccc.jpg,WWE SmackDown! vs. RAW 2006,PSP,Fighting,THQ,Yuke's,8.1,0.4,0.36,,0.01,0.03,13-12-2005,
/games/boxart/357309ccc.jpg,Overlord,X360,Adventure,Codemasters,Triumph Studios,7.7,0.4,0.34,0.01,0.03,0.03,26-06-2007,
/games/boxart/683262ccc.jpg,The Chronicles of Narnia: Prince Caspian,PS2,Adventure,Disney Interactive Studios,Traveller's Tales,,0.4,0.2,,0.15,0.05,15-05-2008,
/games/boxart/full_622689AmericaFrontccc.jpg,MLB 15: The Show,PS3,Sports,Sony Computer Entertainment America,SCE San Diego Studio,,0.4,0.32,,0.01,0.08,31-03-2015,01-05-2018
/games/boxart/full_2114513AmericaFrontccc.jpg,Sherlock Holmes: The Mystery of the Mummy,DS,Adventure,Focus Home Interactive,Frogwares,,0.4,0.06,,0.3,0.04,14-07-2009,
/games/boxart/full_the-gunstringer_449AmericaFront.jpg,The Gunstringer,X360,Shooter,Microsoft Studios,Twisted Pixel Games,7.6,0.4,0.26,,0.1,0.04,13-09-2011,29-09-2018
/games/boxart/2828255ccc.jpg,Defender,PS2,Shooter,Midway Games,7 Studios,,0.4,0.2,,0.15,0.05,22-10-2002,
/games/boxart/7303541ccc.jpg,Call of Duty: Finest Hour,GC,Shooter,Activision,EXAKT Entertainment,7.7,0.4,0.31,,0.08,0.01,16-11-2004,
/games/boxart/9093580ccc.jpg,Top Gear Rally,N64,Racing,Kemco,Boss Game Studios,,0.4,0.32,,0.07,0,01-10-1997,
